TransitId;DeviceName;Plate;Date;Time
2198086750;M30PK24.700C EXT C2;5831KFL;30/01/2025;21:59:59.849
2198086239;M30PK24.700C EXT C2;0078LVR;30/01/2025;21:59:47.450
2198085731;M30PK24.700C EXT C2;9737KDM;30/01/2025;21:59:36.001
2198084980;M30PK24.700C EXT C2;6086LJK;30/01/2025;21:59:18.429
2198084962;M30PK24.700C EXT C2;5049LTV;30/01/2025;21:59:18.207
2198084949;M30PK24.700C EXT C2;1610MDN;30/01/2025;21:59:17.678
2198084643;M30PK24.700C EXT C2;1804LCF;30/01/2025;21:59:11.005
2198083992;M30PK24.700C EXT C2;1854MWF;30/01/2025;21:58:56.180
2198083488;M30PK24.700C EXT C2;6413CNZ;30/01/2025;21:58:44.406
2198083210;M30PK24.700C EXT C2;2566MBZ;30/01/2025;21:58:38.382
2198082970;M30PK24.700C EXT C2;8833MWD;30/01/2025;21:58:32.983
2198082905;M30PK24.700C EXT C2;9975HKX;30/01/2025;21:58:30.532
2198082678;M30PK24.700C EXT C2;1704FVR;30/01/2025;21:58:26.633
2198082485;M30PK24.700C EXT C2;8089HTN;30/01/2025;21:58:21.759
2198082271;M30PK24.700C EXT C2;2947CTW;30/01/2025;21:58:16.059
2198082004;M30PK24.700C EXT C2;8885MPL;30/01/2025;21:58:10.284
2198081513;M30PK24.700C EXT C2;9087FNP;30/01/2025;21:57:57.685
2198081270;M30PK24.700C EXT C2;5469GPV;30/01/2025;21:57:52.811
2198081232;M30PK24.700C EXT C2;0178CMW;30/01/2025;21:57:52.036
2198081160;M30PK24.700C EXT C2;2946MSJ;30/01/2025;21:57:51.012
2198080727;M30PK24.700C EXT C2;8520MDR;30/01/2025;21:57:41.762
2198080324;M30PK24.700C EXT C2;2048MHM;30/01/2025;21:57:32.114
2198080271;M30PK24.700C EXT C2;6387KMG;30/01/2025;21:57:30.519
2198080160;M30PK24.700C EXT C2;6413MLT;30/01/2025;21:57:28.338
2198080083;M30PK24.700C EXT C2;0814LYD;30/01/2025;21:57:26.763
2198079795;M30PK24.700C EXT C2;0085HTC;30/01/2025;21:57:20.789
2198079444;M30PK24.700C EXT C2;8236LJW;30/01/2025;21:57:12.964
2198079112;M30PK24.700C EXT C2;2470DZZ;30/01/2025;21:57:05.441
2198078901;M30PK24.700C EXT C2;5039KHP;30/01/2025;21:57:00.966
2198078797;M30PK24.700C EXT C2;9708HVW;30/01/2025;21:56:58.416
2198078787;M30PK24.700C EXT C2;6687HYX;30/01/2025;21:56:57.866
2198078718;M30PK24.700C EXT C2;9642KDT;30/01/2025;21:56:56.316
2198078466;M30PK24.700C EXT C2;0210JNM;30/01/2025;21:56:50.217
2198078092;M30PK24.700C EXT C2;1885GVV;30/01/2025;21:56:41.692
2198078020;M30PK24.700C EXT C2;0264FZS;30/01/2025;21:56:39.968
2198077973;M30PK24.700C EXT C2;7960LTJ;30/01/2025;21:56:39.368
2198077717;M30PK24.700C EXT C2;1207MFS;30/01/2025;21:56:33.368
2198077639;M30PK24.700C EXT C2;7720MGM;30/01/2025;21:56:31.993
2198077520;M30PK24.700C EXT C2;1396LPP;30/01/2025;21:56:29.394
2198077452;M30PK24.700C EXT C2;2219JFY;30/01/2025;21:56:27.819
2198077239;M30PK24.700C EXT C2;1153JYV;30/01/2025;21:56:22.619
2198076591;M30PK24.700C EXT C2;2637KMW;30/01/2025;21:56:08.223
2198076444;M30PK24.700C EXT C2;0158FMW;30/01/2025;21:56:04.996
2198075911;M30PK24.700C EXT C2;4303GNJ;30/01/2025;21:55:52.174
2198075144;M30PK24.700C EXT C2;7241MFR;30/01/2025;21:55:35.049
2198074999;M30PK24.700C EXT C2;7957MSW;30/01/2025;21:55:31.549
2198074458;M30PK24.700C EXT C2;8551KSC;30/01/2025;21:55:19.025
2198074422;M30PK24.700C EXT C2;8834LLJ;30/01/2025;21:55:17.725
2198074113;M30PK24.700C EXT C2;5178LLL;30/01/2025;21:55:11.726
2198073854;M30PK24.700C EXT C2;4089DXS;30/01/2025;21:55:05.526
2198073556;M30PK24.700C EXT C2;5429KRD;30/01/2025;21:54:58.527
2198073461;M30PK24.700C EXT C2;2501JSF;30/01/2025;21:54:56.077
2198073091;M30PK24.700C EXT C2;3824KTB;30/01/2025;21:54:48.123
2198072891;M30PK24.700C EXT C2;3803LFB;30/01/2025;21:54:43.847
2198072783;M30PK24.700C EXT C2;0781MDC;30/01/2025;21:54:40.921
2198072648;M30PK24.700C EXT C2;8013LBX;30/01/2025;21:54:37.844
2198072445;M30PK24.700C EXT C2;0687GZW;30/01/2025;21:54:33.269
2198072035;M30PK24.700C EXT C2;8168MFL;30/01/2025;21:54:23.721
2198071812;M30PK24.700C EXT C2;0084JYC;30/01/2025;21:54:19.071
2198071595;M30PK24.700C EXT C2;4233DZD;30/01/2025;21:54:14.872
2198071279;M30PK24.700C EXT C2;4269DZD;30/01/2025;21:54:07.478
2198071212;M30PK24.700C EXT C2;6944JSS;30/01/2025;21:54:05.896
2198071206;M30PK24.700C EXT C2;3299MFK;30/01/2025;21:54:05.346
2198070813;M30PK24.700C EXT C2;0517HKM;30/01/2025;21:53:57.122
2198070569;M30PK24.700C EXT C2;8684MKR;30/01/2025;21:53:51.999
2198070185;M30PK24.700C EXT C2;9357DZX;30/01/2025;21:53:43.848
2198070136;M30PK24.700C EXT C2;6665KTY;30/01/2025;21:53:42.799
2198070048;M30PK24.700C EXT C2;1689MSM;30/01/2025;21:53:40.524
2198069929;M30PK24.700C EXT C2;5289LNZ;30/01/2025;21:53:38.449
2198069521;M30PK24.700C EXT C2;4701LMP;30/01/2025;21:53:29.900
2198069311;M30PK24.700C EXT C2;2773HPD;30/01/2025;21:53:25.625
2198068747;M30PK24.700C EXT C2;2464LKX;30/01/2025;21:53:13.377
2198068572;M30PK24.700C EXT C2;3678LYC;30/01/2025;21:53:09.652
2198068392;M30PK24.700C EXT C2;5556JMK;30/01/2025;21:53:05.302
2198068115;M30PK24.700C EXT C2;4578JDN;30/01/2025;21:52:58.853
2198067614;M30PK24.700C EXT C2;0565KGL;30/01/2025;21:52:47.054
2198067487;M30PK24.700C EXT C2;9239MKR;30/01/2025;21:52:44.429
2198067259;M30PK24.700C EXT C2;4015LBD;30/01/2025;21:52:39.955
2198067195;M30PK24.700C EXT C2;4492MKF;30/01/2025;21:52:38.679
2198066817;M30PK24.700C EXT C2;0150LWW;30/01/2025;21:52:31.406
2198066779;M30PK24.700C EXT C2;9770MHL;30/01/2025;21:52:30.630
2198066724;M30PK24.700C EXT C2;1182LGK;30/01/2025;21:52:29.206
2198066701;M30PK24.700C EXT C2;3887LYV;30/01/2025;21:52:28.931
2198066672;M30PK24.700C EXT C2;8634GYD;30/01/2025;21:52:27.955
2198066214;M30PK24.700C EXT C2;3494LXG;30/01/2025;21:52:17.182
2198065830;M30PK24.700C EXT C2;2862KXN;30/01/2025;21:52:09.357
2198065460;M30PK24.700C EXT C2;9711LGT;30/01/2025;21:52:01.408
2198065397;M30PK24.700C EXT C2;4909MRK;30/01/2025;21:51:59.983
2198065291;M30PK24.700C EXT C2;7809JRM;30/01/2025;21:51:57.809
2198064476;M30PK24.700C EXT C2;3729LZL;30/01/2025;21:51:39.110
2198064232;M30PK24.700C EXT C2;6386MTF;30/01/2025;21:51:34.385
2198063616;M30PK24.700C EXT C2;6244LRS;30/01/2025;21:51:21.112
2198063252;M30PK24.700C EXT C2;0247MMN;30/01/2025;21:51:13.338
2198063121;M30PK24.700C EXT C2;1929KYX;30/01/2025;21:51:10.713
2198062919;M30PK24.700C EXT C2;5800LTX;30/01/2025;21:51:06.264
2198062858;M30PK24.700C EXT C2;9027MNC;30/01/2025;21:51:04.863
2198062479;M30PK24.700C EXT C2;3040LNL;30/01/2025;21:50:56.389
2198062421;M30PK24.700C EXT C2;6798LPZ;30/01/2025;21:50:55.189
2198062394;M30PK24.700C EXT C2;1947MBZ;30/01/2025;21:50:54.789
2198061085;M30PK24.700C EXT C2;8495MSM;30/01/2025;21:50:26.169
2198060854;M30PK24.700C EXT C2;4583LCC;30/01/2025;21:50:20.893
2198060438;M30PK24.700C EXT C2;9957LWB;30/01/2025;21:50:11.769
2198059880;M30PK24.700C EXT C2;3902MDY;30/01/2025;21:49:59.519
2198059875;M30PK24.700C EXT C2;8021MDC;30/01/2025;21:49:59.395
2198059628;M30PK24.700C EXT C2;1094MMX;30/01/2025;21:49:53.745
2198058319;M30PK24.700C EXT C2;8846LFB;30/01/2025;21:49:26.998
2198058047;M30PK24.700C EXT C2;7330LYS;30/01/2025;21:49:21.073
2198058035;M30PK24.700C EXT C2;3997MPD;30/01/2025;21:49:20.698
2198057559;M30PK24.700C EXT C2;1152BNH;30/01/2025;21:49:10.949
2198057512;M30PK24.700C EXT C2;8745MBC;30/01/2025;21:49:09.724
2198057312;M30PK24.700C EXT C2;5627HWM;30/01/2025;21:49:06.000
2198057275;M30PK24.700C EXT C2;3330CWC;30/01/2025;21:49:04.940
2198056251;M30PK24.700C EXT C2;DY117NX;30/01/2025;21:48:43.352
2198056017;M30PK24.700C EXT C2;9956MFN;30/01/2025;21:48:37.652
2198055652;M30PK24.700C EXT C2;1427LVR;30/01/2025;21:48:30.003
2198055481;M30PK24.700C EXT C2;9765KHY;30/01/2025;21:48:26.604
2198055211;M30PK24.700C EXT C2;7128JCS;30/01/2025;21:48:19.879
2198054757;M30PK24.700C EXT C2;7489LZZ;30/01/2025;21:48:10.430
2198054721;M30PK24.700C EXT C2;8080LWB;30/01/2025;21:48:09.530
2198054440;M30PK24.700C EXT C2;9052LJX;30/01/2025;21:48:03.730
2198054351;M30PK24.700C EXT C2;9921CMS;30/01/2025;21:48:01.581
2198054164;M30PK24.700C EXT C2;6253MGV;30/01/2025;21:47:57.456
2198053954;M30PK24.700C EXT C2;0934MFM;30/01/2025;21:47:53.556
2198053855;M30PK24.700C EXT C2;8995MTG;30/01/2025;21:47:50.932
2198053388;M30PK24.700C EXT C2;7841LJM;30/01/2025;21:47:42.132
2198053192;M30PK24.700C EXT C2;8712KGR;30/01/2025;21:47:38.333
2198053125;M30PK24.700C EXT C2;4180MMT;30/01/2025;21:47:37.133
2198052642;M30PK24.700C EXT C2;2525GVD;30/01/2025;21:47:27.834
2198052251;M30PK24.700C EXT C2;2071LTP;30/01/2025;21:47:20.110
2198052127;M30PK24.700C EXT C2;6235MLK;30/01/2025;21:47:17.385
2198051740;M30PK24.700C EXT C2;0950FXW;30/01/2025;21:47:09.911
2198051521;M30PK24.700C EXT C2;2796FGN;30/01/2025;21:47:05.786
2198051430;M30PK24.700C EXT C2;6483LBL;30/01/2025;21:47:03.386
2198051392;M30PK24.700C EXT C2;6978LKD;30/01/2025;21:47:02.936
2198051337;M30PK24.700C EXT C2;9528KMM;30/01/2025;21:47:01.212
2198051042;M30PK24.700C EXT C2;1730JWT;30/01/2025;21:46:54.742
2198050623;M30PK24.700C EXT C2;3601BJV;30/01/2025;21:46:45.239
2198050515;M30PK24.700C EXT C2;7843LPW;30/01/2025;21:46:42.688
2198049772;M30PK24.700C EXT C2;8399HMW;30/01/2025;21:46:27.164
2198049646;M30PK24.700C EXT C2;6122HGY;30/01/2025;21:46:24.215
2198049508;M30PK24.700C EXT C2;1562HXB;30/01/2025;21:46:21.090
2198049369;M30PK24.700C EXT C2;8824BMD;30/01/2025;21:46:18.390
2198049127;M30PK24.700C EXT C2;3792LGL;30/01/2025;21:46:14.241
2198048804;M30PK24.700C EXT C2;0276KGN;30/01/2025;21:46:07.891
2198048630;M30PK24.700C EXT C2;0846KVS;30/01/2025;21:46:04.642
2198048377;M30PK24.700C EXT C2;9284LCD;30/01/2025;21:45:59.392
2198048244;M30PK24.700C EXT C2;1848GHG;30/01/2025;21:45:56.843
2198048109;M30PK24.700C EXT C2;7872HBG;30/01/2025;21:45:54.618
2198047774;M30PK24.700C EXT C2;9445MXK;30/01/2025;21:45:48.393
2198047732;M30PK24.700C EXT C2;0231GGX;30/01/2025;21:45:47.268
2198047703;M30PK24.700C EXT C2;7829FGF;30/01/2025;21:45:46.743
2198047602;M30PK24.700C EXT C2;6355GHR;30/01/2025;21:45:45.244
2198047529;M30PK24.700C EXT C2;6176HYX;30/01/2025;21:45:43.793
2198047503;M30PK24.700C EXT C2;2472MDP;30/01/2025;21:45:43.444
2198047395;M30PK24.700C EXT C2;5472KBS;30/01/2025;21:45:40.869
2198047179;M30PK24.700C EXT C2;9427HZB;30/01/2025;21:45:36.769
2198046595;M30PK24.700C EXT C2;0498KSP;30/01/2025;21:45:23.721
2198046179;M30PK24.700C EXT C2;5823FPZ;30/01/2025;21:45:14.495
2198046118;M30PK24.700C EXT C2;1730LGH;30/01/2025;21:45:12.994
2198046021;M30PK24.700C EXT C2;7499DRV;30/01/2025;21:45:10.444
2198045668;M30PK24.700C EXT C2;8074JCS;30/01/2025;21:45:02.716
2198045617;M30PK24.700C EXT C2;4890MBT;30/01/2025;21:45:01.214
2198045551;M30PK24.700C EXT C2;6186KCX;30/01/2025;21:44:59.940
2198044980;M30PK24.700C EXT C2;8453HWM;30/01/2025;21:44:48.235
2198044766;M30PK24.700C EXT C2;6097LMT;30/01/2025;21:44:44.383
2198044540;M30PK24.700C EXT C2;9934HLX;30/01/2025;21:44:39.731
2198044440;M30PK24.700C EXT C2;8411LKN;30/01/2025;21:44:38.080
2198044288;M30PK24.700C EXT C2;5496MVW;30/01/2025;21:44:35.155
2198044198;M30PK24.700C EXT C2;7531MST;30/01/2025;21:44:33.904
2198044094;M30PK24.700C EXT C2;2480LVJ;30/01/2025;21:44:32.155
2198043312;M30PK24.700C EXT C2;6810GNJ;30/01/2025;21:44:17.181
2198043307;M30PK24.700C EXT C2;4688DJH;30/01/2025;21:44:16.731
2198043190;M30PK24.700C EXT C2;9452KPW;30/01/2025;21:44:14.482
2198043186;M30PK24.700C EXT C2;7890JSW;30/01/2025;21:44:14.181
2198042890;M30PK24.700C EXT C2;2134LFH;30/01/2025;21:44:08.532
2198042543;M30PK24.700C EXT C2;6040JKF;30/01/2025;21:44:01.407
2198042143;M30PK24.700C EXT C2;2989CVN;30/01/2025;21:43:51.983
2198041815;M30PK24.700C EXT C2;9560MFG;30/01/2025;21:43:45.684
2198041741;M30PK24.700C EXT C2;6523KTL;30/01/2025;21:43:44.109
2198041100;M30PK24.700C EXT C2;0825LXB;30/01/2025;21:43:31.061
2198040740;M30PK24.700C EXT C2;1910FMY;30/01/2025;21:43:23.036
2198040115;M30PK24.700C EXT C2;7822DMW;30/01/2025;21:43:10.437
2198039698;M30PK24.700C EXT C2;6105KGN;30/01/2025;21:43:03.013
2198039520;M30PK24.700C EXT C2;9371LMW;30/01/2025;21:42:58.864
2198039043;M30PK24.700C EXT C2;2574MLM;30/01/2025;21:42:48.890
2198038541;M30PK24.700C EXT C2;7911CYY;30/01/2025;21:42:39.540
2198037782;M30PK24.700C EXT C2;3362HXH;30/01/2025;21:42:24.392
2198037232;M30PK24.700C EXT C2;7726HHR;30/01/2025;21:42:15.018
2198037226;M30PK24.700C EXT C2;7604JDB;30/01/2025;21:42:14.419
2198037162;M30PK24.700C EXT C2;8597HRL;30/01/2025;21:42:13.443
2198037082;M30PK24.700C EXT C2;1206GVZ;30/01/2025;21:42:11.793
2198036951;M30PK24.700C EXT C2;7576GGR;30/01/2025;21:42:08.768
2198036865;M30PK24.700C EXT C2;8715MTD;30/01/2025;21:42:07.446
2198036851;M30PK24.700C EXT C2;9165LPK;30/01/2025;21:42:07.068
2198036600;M30PK24.700C EXT C2;7574JGJ;30/01/2025;21:42:02.419
2198036463;M30PK24.700C EXT C2;2752MFM;30/01/2025;21:41:59.319
2198036384;M30PK24.700C EXT C2;2330HBH;30/01/2025;21:41:57.919
2198035425;M30PK24.700C EXT C2;0449GTS;30/01/2025;21:41:37.971
2198035039;M30PK24.700C EXT C2;9952JJR;30/01/2025;21:41:29.947
2198034150;M30PK24.700C EXT C2;1368FVM;30/01/2025;21:41:13.149
2198034058;M30PK24.700C EXT C2;6308HHB;30/01/2025;21:41:11.499
2198033876;M30PK24.700C EXT C2;6822HGG;30/01/2025;21:41:08.049
2198032954;M30PK24.700C EXT C2;7919LMV;30/01/2025;21:40:50.101
2198032655;M30PK24.700C EXT C2;6448DJK;30/01/2025;21:40:44.576
2198032105;M30PK24.700C EXT C2;7984KSH;30/01/2025;21:40:33.752
2198031942;M30PK24.700C EXT C2;3307KLJ;30/01/2025;21:40:30.403
2198031913;M30PK24.700C EXT C2;6668KGY;30/01/2025;21:40:29.929
2198031457;M30PK24.700C EXT C2;3767JZV;30/01/2025;21:40:20.579
2198031293;M30PK24.700C EXT C2;9160MWN;30/01/2025;21:40:17.278
2198031204;M30PK24.700C EXT C2;5349MJD;30/01/2025;21:40:15.629
2198031148;M30PK24.700C EXT C2;4410DNL;30/01/2025;21:40:14.879
2198031065;M30PK24.700C EXT C2;9913KHN;30/01/2025;21:40:13.304
2198030932;M30PK24.700C EXT C2;8892MMX;30/01/2025;21:40:10.155
2198030833;M30PK24.700C EXT C2;6223JNY;30/01/2025;21:40:08.479
2198030718;M30PK24.700C EXT C2;3522MWK;30/01/2025;21:40:06.705
2198030698;M30PK24.700C EXT C2;6947FBP;30/01/2025;21:40:06.031
2198030238;M30PK24.700C EXT C2;3627LSZ;30/01/2025;21:39:57.155
2198029900;M30PK24.700C EXT C2;1749MWW;30/01/2025;21:39:50.956
2198029679;M30PK24.700C EXT C2;8784HXJ;30/01/2025;21:39:46.457
2198028966;M30PK24.700C EXT C2;9595MPZ;30/01/2025;21:39:31.133
2198028839;M30PK24.700C EXT C2;9634LGW;30/01/2025;21:39:28.759
2198028614;M30PK24.700C EXT C2;3971JRV;30/01/2025;21:39:24.908
2198028434;M30PK24.700C EXT C2;6071HXG;30/01/2025;21:39:21.334
2198028086;M30PK24.700C EXT C2;0054MXZ;30/01/2025;21:39:15.235
2198027707;M30PK24.700C EXT C2;2263KLN;30/01/2025;21:39:08.561
2198027679;M30PK24.700C EXT C2;5367LHM;30/01/2025;21:39:07.885
2198027425;M30PK24.700C EXT C2;3871MTR;30/01/2025;21:39:02.785
2198026864;M30PK24.700C EXT C2;1305JMC;30/01/2025;21:38:51.937
2198026805;M30PK24.700C EXT C2;7382KYY;30/01/2025;21:38:50.862
2198026702;M30PK24.700C EXT C2;6331GNR;30/01/2025;21:38:48.537
2198026630;M30PK24.700C EXT C2;5515GPV;30/01/2025;21:38:46.837
2198026513;M30PK24.700C EXT C2;0765HLL;30/01/2025;21:38:44.587
2198026100;M30PK24.700C EXT C2;1097LYK;30/01/2025;21:38:37.463
2198025924;M30PK24.700C EXT C2;7245HHM;30/01/2025;21:38:33.938
2198025511;M30PK24.700C EXT C2;6849LNL;30/01/2025;21:38:26.365
2198025239;M30PK24.700C EXT C2;4045JLD;30/01/2025;21:38:20.214
2198025097;M30PK24.700C EXT C2;3411JBT;30/01/2025;21:38:18.015
2198025068;M30PK24.700C EXT C2;0663GHJ;30/01/2025;21:38:17.740
2198024965;M30PK24.700C EXT C2;9778DZW;30/01/2025;21:38:15.515
2198024764;M30PK24.700C EXT C2;1167JJP;30/01/2025;21:38:11.815
2198024719;M30PK24.700C EXT C2;8301LXY;30/01/2025;21:38:11.190
2198024585;M30PK24.700C EXT C2;2033HBG;30/01/2025;21:38:08.216
2198023909;M30PK24.700C EXT C2;5564GSK;30/01/2025;21:37:55.769
2198023704;M30PK24.700C EXT C2;3616KFD;30/01/2025;21:37:51.717
2198023657;M30PK24.700C EXT C2;4394KYV;30/01/2025;21:37:50.893
2198023196;M30PK24.700C EXT C2;7638GHM;30/01/2025;21:37:41.818
2198023166;M30PK24.700C EXT C2;4818LRK;30/01/2025;21:37:41.118
2198023034;M30PK24.700C EXT C2;3446BWV;30/01/2025;21:37:39.194
2198022903;M30PK24.700C EXT C2;6948KBX;30/01/2025;21:37:36.419
2198022808;M30PK24.700C EXT C2;2796CYJ;30/01/2025;21:37:34.469
2198022747;M30PK24.700C EXT C2;6985MPD;30/01/2025;21:37:33.169
2198022087;M30PK24.700C EXT C2;2695MDT;30/01/2025;21:37:20.071
2198021369;M30PK24.700C EXT C2;5113HDC;30/01/2025;21:37:05.822
2198021179;M30PK24.700C EXT C2;1690LRV;30/01/2025;21:37:02.222
2198021054;M30PK24.700C EXT C2;4508GWG;30/01/2025;21:36:59.672
2198020895;M30PK24.700C EXT C2;2248LPK;30/01/2025;21:36:56.797
2198020488;M30PK24.700C EXT C2;9109MNM;30/01/2025;21:36:49.173
2198020392;M30PK24.700C EXT C2;3192LBJ;30/01/2025;21:36:47.599
2198020356;M30PK24.700C EXT C2;0182KGW;30/01/2025;21:36:46.473
2198020150;M30PK24.700C EXT C2;4496LTH;30/01/2025;21:36:42.649
2198019987;M30PK24.700C EXT C2;3592MPD;30/01/2025;21:36:39.501
2198018889;M30PK24.700C EXT C2;0921KTC;30/01/2025;21:36:20.051
2198018755;M30PK24.700C EXT C2;3564LWJ;30/01/2025;21:36:17.226
2198018480;M30PK24.700C EXT C2;8446KTG;30/01/2025;21:36:12.028
2198017993;M30PK24.700C EXT C2;5690MKR;30/01/2025;21:36:02.452
2198017643;M30PK24.700C EXT C2;9868FVS;30/01/2025;21:35:55.478
2198017519;M30PK24.700C EXT C2;1303MBY;30/01/2025;21:35:53.078
2198017355;M30PK24.700C EXT C2;7853MJM;30/01/2025;21:35:49.830
2198017184;M30PK24.700C EXT C2;2385MVH;30/01/2025;21:35:46.779
2198016745;M30PK24.700C EXT C2;3908LKN;30/01/2025;21:35:38.831
2198016343;M30PK24.700C EXT C2;8104MRY;30/01/2025;21:35:31.181
2198016261;M30PK24.700C EXT C2;1442JNN;30/01/2025;21:35:29.131
2198015931;M30PK24.700C EXT C2;8644MTR;30/01/2025;21:35:22.832
2198015587;M30PK24.700C EXT C2;7547JLL;30/01/2025;21:35:16.557
2198014678;M30PK24.700C EXT C2;2128LTD;30/01/2025;21:34:58.834
2198014069;M30PK24.700C EXT C2;8252HSR;30/01/2025;21:34:46.187
2198013881;M30PK24.700C EXT C2;5161LZK;30/01/2025;21:34:42.714
2198013477;M30PK24.700C EXT C2;6494KGY;30/01/2025;21:34:34.868
2198013102;M30PK24.700C EXT C2;5920LZR;30/01/2025;21:34:27.519
2198013092;M30PK24.700C EXT C2;1315MGH;30/01/2025;21:34:27.269
2198013030;M30PK24.700C EXT C2;2612BZN;30/01/2025;21:34:25.994
2198012876;M30PK24.700C EXT C2;0194DVG;30/01/2025;21:34:23.246
2198012103;M30PK24.700C EXT C2;1524JXS;30/01/2025;21:34:09.121
2198011948;M30PK24.700C EXT C2;8587GDR;30/01/2025;21:34:05.846
2198011882;M30PK24.700C EXT C2;7469LRW;30/01/2025;21:34:04.773
2198011839;M30PK24.700C EXT C2;6182FLC;30/01/2025;21:34:03.522
2198011819;M30PK24.700C EXT C2;6609MVV;30/01/2025;21:34:03.374
2198011703;M30PK24.700C EXT C2;0083HVG;30/01/2025;21:34:01.122
2198011654;M30PK24.700C EXT C2;5103JLT;30/01/2025;21:34:00.275
2198011503;M30PK24.700C EXT C2;0304LPS;30/01/2025;21:33:56.898
2198010889;M30PK24.700C EXT C2;9916JKH;30/01/2025;21:33:45.523
2198010007;M30PK24.700C EXT C2;3701JWX;30/01/2025;21:33:27.125
2198009934;M30PK24.700C EXT C2;6074KWH;30/01/2025;21:33:25.550
2198009866;M30PK24.700C EXT C2;0859HNT;30/01/2025;21:33:24.300
2198009555;M30PK24.700C EXT C2;2332KBM;30/01/2025;21:33:18.526
2198007982;M30PK24.700C EXT C2;9120FMH;30/01/2025;21:32:49.878
2198006500;M30PK24.700C EXT C2;2048CTH;30/01/2025;21:32:21.681
2198006036;M30PK24.700C EXT C2;3127MLJ;30/01/2025;21:32:12.832
2198005979;M30PK24.700C EXT C2;8119LXY;30/01/2025;21:32:11.607
2198005920;M30PK24.700C EXT C2;9737KJH;30/01/2025;21:32:10.210
2198005669;M30PK24.700C EXT C2;1475MJW;30/01/2025;21:32:06.007
2198005490;M30PK24.700C EXT C2;5329MRG;30/01/2025;21:32:02.708
2198004915;M30PK24.700C EXT C2;8046FNV;30/01/2025;21:31:50.934
2198004751;M30PK24.700C EXT C2;8275MMJ;30/01/2025;21:31:48.234
2198004700;M30PK24.700C EXT C2;0387MDW;30/01/2025;21:31:46.934
2198004624;M30PK24.700C EXT C2;1138MKF;30/01/2025;21:31:45.509
2198004563;M30PK24.700C EXT C2;7268FRY;30/01/2025;21:31:44.259
2198004538;M30PK24.700C EXT C2;2398MJP;30/01/2025;21:31:44.110
2198004349;M30PK24.700C EXT C2;1141LRK;30/01/2025;21:31:40.185
2198004044;M30PK24.700C EXT C2;4192MBK;30/01/2025;21:31:34.510
2198002971;M30PK24.700C EXT C2;8547MRZ;30/01/2025;21:31:15.237
2198002830;M30PK24.700C EXT C2;1779LWC;30/01/2025;21:31:12.687
2198002656;M30PK24.700C EXT C2;1842KZF;30/01/2025;21:31:10.213
2198002452;M30PK24.700C EXT C2;2526KTM;30/01/2025;21:31:06.663
2198002363;M30PK24.700C EXT C2;6267DCD;30/01/2025;21:31:05.163
2198002028;M30PK24.700C EXT C2;1503MNH;30/01/2025;21:30:59.014
2198001336;M30PK24.700C EXT C2;PGC1755G;30/01/2025;21:30:46.342
2198001207;M30PK24.700C EXT C2;6783FM;30/01/2025;21:30:43.441
2198000979;M30PK24.700C EXT C2;8530LRH;30/01/2025;21:30:39.515
2198000589;M30PK24.700C EXT C2;2221GGS;30/01/2025;21:30:31.517
2198000365;M30PK24.700C EXT C2;8298FVW;30/01/2025;21:30:26.491
2198000198;M30PK24.700C EXT C2;1488MVV;30/01/2025;21:30:24.167
2197999910;M30PK24.700C EXT C2;6743GNY;30/01/2025;21:30:17.793
2197999769;M30PK24.700C EXT C2;0969GSC;30/01/2025;21:30:14.793
2197999692;M30PK24.700C EXT C2;8027GRZ;30/01/2025;21:30:13.593
2197999299;M30PK24.700C EXT C2;3127GYZ;30/01/2025;21:30:06.169
2197999149;M30PK24.700C EXT C2;3891MHB;30/01/2025;21:30:03.444
2197998215;M30PK24.700C EXT C2;3005GTN;30/01/2025;21:29:45.846
2197997965;M30PK24.700C EXT C2;0863DMT;30/01/2025;21:29:40.821
2197997423;M30PK24.700C EXT C2;5523GRW;30/01/2025;21:29:30.847
2197997141;M30PK24.700C EXT C2;3482KWN;30/01/2025;21:29:26.097
2197997069;M30PK24.700C EXT C2;4109FVH;30/01/2025;21:29:24.772
2197997022;M30PK24.700C EXT C2;8204KVN;30/01/2025;21:29:24.048
2197996921;M30PK24.700C EXT C2;2812GPF;30/01/2025;21:29:22.273
2197996716;M30PK24.700C EXT C2;5250KHD;30/01/2025;21:29:18.098
2197996546;M30PK24.700C EXT C2;7833MVJ;30/01/2025;21:29:14.699
2197996497;M30PK24.700C EXT C2;9232MHJ;30/01/2025;21:29:13.898
2197996397;M30PK24.700C EXT C2;9049LGZ;30/01/2025;21:29:11.950
2197995762;M30PK24.700C EXT C2;1821HBH;30/01/2025;21:28:59.050
2197995692;M30PK24.700C EXT C2;1844HKZ;30/01/2025;21:28:57.925
2197995620;M30PK24.700C EXT C2;7591LMW;30/01/2025;21:28:56.400
2197995412;M30PK24.700C EXT C2;3668MTV;30/01/2025;21:28:52.351
2197995363;M30PK24.700C EXT C2;3569LMC;30/01/2025;21:28:51.978
2197995217;M30PK24.700C EXT C2;4398JGR;30/01/2025;21:28:49.080
2197995234;M30PK24.700C EXT C2;J4338JG;30/01/2025;21:28:49.051
2197995130;M30PK24.700C EXT C2;4139DDK;30/01/2025;21:28:47.201
2197993928;M30PK24.700C EXT C2;1964JCT;30/01/2025;21:28:25.153
2197993817;M30PK24.700C EXT C2;8034MDT;30/01/2025;21:28:22.978
